Entity,Code,Year,Fixed telephone subscriptions (per 100 people),"GDP per capita, PPP (constant 2017 international $)","Total population (Gapminder, HYDE & UN)",Continent
Honduras,HND,1981,0.829651253,,3792922,
Honduras,HND,1982,0.842956652,,3910642,
Honduras,HND,1983,0.877254997,,4031333,
Honduras,HND,1984,1.0372672,,4154863,
Honduras,HND,1985,1.072209151,,4281167,
Honduras,HND,1986,1.136574662,,4410270,
Honduras,HND,1987,1.194527603,,4542218,
Honduras,HND,1988,1.421331171,,4677023,
Honduras,HND,1989,1.634348294,,4814696,
Honduras,HND,1990,1.776642115,3990.029065,4955302,
Honduras,HND,1991,1.852119537,3749.173207,5098594,
Honduras,HND,1992,1.997281816,3866.115788,5244677,
Honduras,HND,1993,2.171191225,4002.9606,5394416,
Honduras,HND,1994,2.363974511,3899.714051,5548969,
Honduras,HND,1995,2.81693126,4024.992122,5709010,
Honduras,HND,1996,3.238164849,3984.568827,5874814,
Honduras,HND,1997,3.863788124,4049.974599,6045704,
Honduras,HND,1998,4.01094398,4077.550306,6220405,
Honduras,HND,1999,4.364395963,3935.731228,6397140,
Honduras,HND,2000,4.543502792,4108.774977,6574510,
Honduras,HND,2001,4.586878502,4109.769697,6751912,
Honduras,HND,2002,4.654129983,4154.925357,6929267,
Honduras,HND,2003,4.705671108,4235.623137,7106323,
Honduras,HND,2004,5.318090066,4390.473342,7282953,
Honduras,HND,2005,6.618594889,4546.240635,7458982,
Honduras,HND,2006,9.367017111,4733.547869,7634295,
Honduras,HND,2007,10.51729662,4914.323743,7808520,
Honduras,HND,2008,10.34674422,5011.607299,7980955,
Honduras,HND,2009,8.788550782,4787.863751,8150780,
Honduras,HND,2010,8.096199926,4866.973931,8317467,
Honduras,HND,2011,7.243306573,4956.402852,8480670,
Honduras,HND,2012,7.065476592,5065.456999,8640692,
Honduras,HND,2013,7.036353042,5113.459151,8798524,
Honduras,HND,2014,5.888378754,5177.415197,8955579,
Honduras,HND,2015,5.454587752,5283.416914,9112904,North America
Honduras,HND,2016,4.777680879,5395.614551,9270794,
Honduras,HND,2017,5.208466676,5561.994542,9429016,
Honduras,HND,2018,5.548920774,5680.362884,9587523,
Honduras,HND,2019,5.028700148,5736.181633,9746115,
Honduras,HND,2020,,5138.385398,9904608,
Honduras,HND,2021,,,10062994,
Hong Kong,HKG,1900,,,310103,
Hong Kong,HKG,1901,,,321434,
Hong Kong,HKG,1902,,,333180,
Hong Kong,HKG,1903,,,345354,
Hong Kong,HKG,1904,,,357972,
Hong Kong,HKG,1905,,,371051,
Hong Kong,HKG,1906,,,384607,
Hong Kong,HKG,1907,,,398658,
Hong Kong,HKG,1908,,,413223,
Hong Kong,HKG,1909,,,428529,
Hong Kong,HKG,1910,,,444627,
Hong Kong,HKG,1911,,,457457,
Hong Kong,HKG,1912,,,474170,
Hong Kong,HKG,1913,,,492259,
Hong Kong,HKG,1914,,,511867,
Hong Kong,HKG,1915,,,533129,
Hong Kong,HKG,1916,,,555405,
Hong Kong,HKG,1917,,,578697,
Hong Kong,HKG,1918,,,602922,
Hong Kong,HKG,1919,,,628155,
Hong Kong,HKG,1920,,,637576,
Hong Kong,HKG,1921,,,642959,
Hong Kong,HKG,1922,,,649688,
Hong Kong,HKG,1923,,,673576,
Hong Kong,HKG,1924,,,702848,
Hong Kong,HKG,1925,,,716979,
Hong Kong,HKG,1926,,,726736,
Hong Kong,HKG,1927,,,736157,
Hong Kong,HKG,1928,,,761390,
Hong Kong,HKG,1929,,,793690,
Hong Kong,HKG,1930,,,822961,
Hong Kong,HKG,1931,,,861989,
Hong Kong,HKG,1932,,,896308,
Hong Kong,HKG,1933,,,931299,
Hong Kong,HKG,1934,,,953168,
Hong Kong,HKG,1935,,,975037,
Hong Kong,HKG,1936,,,1088758,
Hong Kong,HKG,1937,,,1261358,
Hong Kong,HKG,1938,,,1517734,
Hong Kong,HKG,1939,,,1687306,
Hong Kong,HKG,1940,,,1741138,
Hong Kong,HKG,1941,,,1697668,
Hong Kong,HKG,1942,,,1636031,
Hong Kong,HKG,1943,,,1617865,
Hong Kong,HKG,1944,,,1599900,
Hong Kong,HKG,1945,,,1582134,
Hong Kong,HKG,1946,,,1637647,
Hong Kong,HKG,1947,,,1715904,
Hong Kong,HKG,1948,,,1819195,
Hong Kong,HKG,1949,,,1894559,
Hong Kong,HKG,1950,,,1974002,
Hong Kong,HKG,1951,,,2057742,
Hong Kong,HKG,1952,,,2150095,
Hong Kong,HKG,1953,,,2250713,
Hong Kong,HKG,1954,,,2358710,
Hong Kong,HKG,1955,,,2472665,
Hong Kong,HKG,1956,,,2590557,
Hong Kong,HKG,1957,,,2709845,
Hong Kong,HKG,1958,,,2827560,
Hong Kong,HKG,1959,,,2940529,
Hong Kong,HKG,1960,2.598283022,,3046048,
Hong Kong,HKG,1961,2.59828,,3142572,
Hong Kong,HKG,1962,2.59828,,3230300,
Hong Kong,HKG,1963,2.59828,,3311460,
Hong Kong,HKG,1964,2.59828,,3389562,
Hong Kong,HKG,1965,,,3467220,
Hong Kong,HKG,1966,2.59828,,3545854,
Hong Kong,HKG,1967,2.59828,,3624973,
Hong Kong,HKG,1968,2.59828,,3703179,
Hong Kong,HKG,1969,2.59828,,3778181,
Hong Kong,HKG,1970,12.28914886,,3848922,
Hong Kong,HKG,1971,12.2891,,3913597,
Hong Kong,HKG,1972,12.2891,,3974193,
Hong Kong,HKG,1973,12.2891,,4037791,
Hong Kong,HKG,1974,12.2891,,4113988,
Hong Kong,HKG,1975,19.88671772,,4208963,
Hong Kong,HKG,1976,21.02654533,,4326333,
Hong Kong,HKG,1977,22.27235466,,4462399,
Hong Kong,HKG,1978,23.49470776,,4607029,
Hong Kong,HKG,1979,24.70627675,,4745877,
Hong Kong,HKG,1980,26.26686729,,4868744,
Hong Kong,HKG,1981,27.83093546,,4971693,
Hong Kong,HKG,1982,29.20024357,,5058049,
Hong Kong,HKG,1983,30.64879603,,5133705,
Hong Kong,HKG,1984,31.95897569,,5207835,
Hong Kong,HKG,1985,33.37111137,,5287023,
Hong Kong,HKG,1986,34.93701529,,5373445,
Hong Kong,HKG,1987,36.98999306,,5464705,
Hong Kong,HKG,1988,39.42492079,,5557380,
Hong Kong,HKG,1989,41.53600083,,5646276,
Hong Kong,HKG,1990,43.20923166,28798.4586,5727942,
Hong Kong,HKG,1991,45.55857144,30189.15856,5800040,
Hong Kong,HKG,1992,48.08051987,31803.28709,5864745,
Hong Kong,HKG,1993,50.47043571,33200.2074,5928336,
Hong Kong,HKG,1994,52.4913507,34420.24654,5999619,
Hong Kong,HKG,1995,53.8746171,34546.41403,6084234,
Hong Kong,HKG,1996,55.79490056,34453.83658,6185584,
Hong Kong,HKG,1997,57.88193217,35910.65653,6299912,
Hong Kong,HKG,1998,58.11431587,33517.19239,6416996,
Hong Kong,HKG,1999,59.31489716,34030.77053,6522461,
Hong Kong,HKG,2000,59.42550225,36317.1207,6606328,
Hong Kong,HKG,2001,58.47999001,36252.66089,6664775,
Hong Kong,HKG,2002,57.17633015,36690.39896,6701771,
Hong Kong,HKG,2003,56.60411645,37886.46653,6724687,
Hong Kong,HKG,2004,55.79825299,40862.67237,6744563,
Hong Kong,HKG,2005,56.02881363,43690.39051,6769579,
Hong Kong,HKG,2006,56.39357373,46463.58371,6802083,
Hong Kong,HKG,2007,61.53678026,49043.94817,6840017,
Hong Kong,HKG,2008,60.78320652,49788.81397,6881861,
Hong Kong,HKG,2009,61.76921493,48459.96458,6924642,
Hong Kong,HKG,2010,62.61070569,51360.96698,6966324,
Hong Kong,HKG,2011,61.97351351,53472.99327,7006598,
Hong Kong,HKG,2012,62.17751539,53785.15301,7046847,
Hong Kong,HKG,2013,62.3439329,55230.85943,7088780,
Hong Kong,HKG,2014,61.9209578,56359.29899,7134668,
Hong Kong,HKG,2015,60.280092,57215.94803,7185992,Asia
Hong Kong,HKG,2016,59.61649701,58096.29926,7243541,
Hong Kong,HKG,2017,58.16020701,59849.24818,7306315,
Hong Kong,HKG,2018,56.92098056,61062.94765,7371728,
Hong Kong,HKG,2019,54.18934304,59586.20401,7436157,
Hong Kong,HKG,2020,,56153.9715,7496988,
Hong Kong,HKG,2021,,,7552800,
Hungary,HUN,1900,,,7106099,
Hungary,HUN,1901,,,7156620,
Hungary,HUN,1902,,,7207005,
Hungary,HUN,1903,,,7257249,
Hungary,HUN,1904,,,7307843,
Hungary,HUN,1905,,,7358790,
Hungary,HUN,1906,,,7410092,
Hungary,HUN,1907,,,7461752,
Hungary,HUN,1908,,,7513772,
Hungary,HUN,1909,,,7561439,
Hungary,HUN,1910,,,7604704,
Hungary,HUN,1911,,,7643518,
Hungary,HUN,1912,,,7677833,
Hungary,HUN,1913,,,7707599,
Hungary,HUN,1914,,,7737480,
Hungary,HUN,1915,,,7767477,
Hungary,HUN,1916,,,7797591,
Hungary,HUN,1917,,,7827821,
Hungary,HUN,1918,,,7858606,
Hungary,HUN,1919,,,7896688,
Hungary,HUN,1920,,,7942157,
Hungary,HUN,1921,,,7995102,
Hungary,HUN,1922,,,8055615,
Hungary,HUN,1923,,,8123788,
Hungary,HUN,1924,,,8192538,
Hungary,HUN,1925,,,8261870,
Hungary,HUN,1926,,,8331788,
Hungary,HUN,1927,,,8402298,
Hungary,HUN,1928,,,8473405,
Hungary,HUN,1929,,,8542839,
Hungary,HUN,1930,,,8610568,
Hungary,HUN,1931,,,8676563,
Hungary,HUN,1932,,,8740792,
Hungary,HUN,1933,,,8803224,
Hungary,HUN,1934,,,8866102,
Hungary,HUN,1935,,,8929428,
Hungary,HUN,1936,,,8993207,
Hungary,HUN,1937,,,9057442,
Hungary,HUN,1938,,,9122136,
Hungary,HUN,1939,,,9175088,
Hungary,HUN,1940,,,9216208,
Hungary,HUN,1941,,,9245404,
Hungary,HUN,1942,,,9262586,
Hungary,HUN,1943,,,9267660,
Hungary,HUN,1944,,,9272737,
Hungary,HUN,1945,,,9277816,
Hungary,HUN,1946,,,9282899,
Hungary,HUN,1947,,,9287984,
Hungary,HUN,1948,,,9293072,
Hungary,HUN,1949,,,9309622,
Hungary,HUN,1950,,,9337718,
Hungary,HUN,1951,,,9480607,
Hungary,HUN,1952,,,9597942,
Hungary,HUN,1953,,,9692902,
Hungary,HUN,1954,,,9768679,
Hungary,HUN,1955,,,9828498,
Hungary,HUN,1956,,,9875596,
Hungary,HUN,1957,,,9913251,
Hungary,HUN,1958,,,9944702,
Hungary,HUN,1959,,,9973056,
Hungary,HUN,1960,2.433758084,,10000989,
Hungary,HUN,1961,2.43376,,10030477,
Hungary,HUN,1962,2.43376,,10062510,
Hungary,HUN,1963,2.43376,,10096975,
Hungary,HUN,1964,2.43376,,10132978,
Hungary,HUN,1965,2.986814194,,10169802,
Hungary,HUN,1966,2.98681,,10208225,
Hungary,HUN,1967,2.98681,,10248705,
Hungary,HUN,1968,2.98681,,10289769,
Hungary,HUN,1969,2.98681,,10329352,
Hungary,HUN,1970,3.849710185,,10366099,
Hungary,HUN,1971,3.84971,,10398163,
Hungary,HUN,1972,3.84971,,10426085,
Hungary,HUN,1973,3.84971,,10453660,
Hungary,HUN,1974,3.84971,,10486191,
Hungary,HUN,1975,4.826005673,,10526777,
Hungary,HUN,1976,4.887525004,,10577942,
Hungary,HUN,1977,4.917002317,,10636567,
Hungary,HUN,1978,4.984418782,,10693327,
Hungary,HUN,1979,5.225652233,,10735499,
Hungary,HUN,1980,5.73910718,,10754286,
Hungary,HUN,1981,5.923799614,,10746489,
Hungary,HUN,1982,6.114309023,,10715857,
Hungary,HUN,1983,6.339740745,,10669203,
Hungary,HUN,1984,6.644221618,,10616742,
Hungary,HUN,1985,6.992025514,,10566321,
Hungary,HUN,1986,7.320835596,,10519296,
Hungary,HUN,1987,7.758807349,,10474544,
Hungary,HUN,1988,8.224605524,,10434539,
Hungary,HUN,1989,8.805364244,,10401614,
Hungary,HUN,1990,9.596471551,,10377135,
Hungary,HUN,1991,10.88607224,16424.90912,10363050,
Hungary,HUN,1992,12.46433526,15927.85268,10358622,
Hungary,HUN,1993,14.45667978,15854.16005,10359052,
Hungary,HUN,1994,17.12850025,16343.76319,10357586,
Hungary,HUN,1995,20.84393711,16610.3165,10349308,
Hungary,HUN,1996,25.65910535,16652.58523,10332451,
Hungary,HUN,1997,30.02673527,17210.63493,10308479,
Hungary,HUN,1998,33.29895457,17923.50523,10279610,
Hungary,HUN,1999,36.35113454,18526.34502,10249407,
Hungary,HUN,2000,37.16306833,19406.52134,10220509,
Hungary,HUN,2001,36.71134275,20243.54225,10193451,
Hungary,HUN,2002,36.08830402,21263.80884,10167286,
Hungary,HUN,2003,35.52697464,22195.81946,10141341,
Hungary,HUN,2004,35.23661127,23317.86912,10114481,
Hungary,HUN,2005,33.86611477,24355.78192,10085942,
Hungary,HUN,2006,33.41773031,25377.05222,10055657,
Hungary,HUN,2007,32.42803953,25477.94929,10024158,
Hungary,HUN,2008,30.96514395,25792.70252,9991867,
Hungary,HUN,2009,30.81182585,24102.01369,9959439,
Hungary,HUN,2010,29.99015852,24427.62873,9927380,
Hungary,HUN,2011,29.64235909,24971.47736,9895689,
Hungary,HUN,2012,30.01343828,24754.22591,9864363,
Hungary,HUN,2013,30.28311285,25284.37005,9833923,
Hungary,HUN,2014,30.71143054,26424.7204,9804991,
Hungary,HUN,2015,31.64504364,27499.32447,9777925,Europe
Hungary,HUN,2016,31.98752176,28170.82136,9752970,
Hungary,HUN,2017,32.1855598,29465.12624,9729822,
Hungary,HUN,2018,31.72526724,31095.5575,9707502,
Hungary,HUN,2019,31.48017606,32553.5237,9684680,
Hungary,HUN,2020,,31007.76841,9660350,
Hungary,HUN,2021,,,9634162,
IBRD only,,1975,1.110999959,,,
IBRD only,,1976,1.192308046,,,
IBRD only,,1977,1.300273922,,,
IBRD only,,1978,1.396261858,,,
IBRD only,,1979,1.511989002,,,
IBRD only,,1980,1.609748484,,,
IBRD only,,1981,1.720979551,,,
IBRD only,,1982,1.794414821,,,
IBRD only,,1983,1.889870936,,,
IBRD only,,1984,1.999806117,,,
IBRD only,,1985,2.123767847,,,
IBRD only,,1986,2.248442316,,,
IBRD only,,1987,2.381103672,,,
IBRD only,,1988,2.550262517,,,
IBRD only,,1989,2.713807505,,,
IBRD only,,1990,2.910319222,5099.565296,,
IBRD only,,1991,3.145162744,5041.546196,,
IBRD only,,1992,3.441977441,4988.445474,,
IBRD only,,1993,3.836391908,5039.690958,,
IBRD only,,1994,4.382949721,5080.725378,,
IBRD only,,1995,5.029144162,5192.950295,,
IBRD only,,1996,5.760586861,5383.746011,,
IBRD only,,1997,6.564053939,5564.731957,,
IBRD only,,1998,7.383796993,5597.932926,,
IBRD only,,1999,8.376212587,5737.521841,,
IBRD only,,2000,9.740232752,5998.384795,,
IBRD only,,2001,11.07387655,6138.949269,,
IBRD only,,2002,12.14646053,6341.58125,,
IBRD only,,2003,13.43523904,6644.174118,,
IBRD only,,2004,15.03461832,7069.116819,,
IBRD only,,2005,16.25921467,7477.353539,,
IBRD only,,2006,16.39526081,7985.97267,,
IBRD only,,2007,16.5038832,8573.789604,,
IBRD only,,2008,16.22519499,8950.50257,,
IBRD only,,2009,15.57260926,9058.642392,,
IBRD only,,2010,14.97421488,9633.832339,,
IBRD only,,2011,14.42530236,10104.89219,,
IBRD only,,2012,14.00370446,10513.20726,,
IBRD only,,2013,13.25590305,10935.72102,,
IBRD only,,2014,12.47384103,11327.66731,,
IBRD only,,2015,11.53044426,11695.27244,,
IBRD only,,2016,10.75104552,12127.67566,,
IBRD only,,2017,10.3911926,12628.33479,,
IBRD only,,2018,9.935849229,13105.40757,,
IBRD only,,2019,9.545610903,13486.66636,,
IBRD only,,2020,,13066.07122,,
Iceland,ISL,1900,,,77857,
Iceland,ISL,1901,,,78714,
Iceland,ISL,1902,,,79622,
Iceland,ISL,1903,,,80582,
Iceland,ISL,1904,,,81555,
Iceland,ISL,1905,,,82538,
Iceland,ISL,1906,,,83534,
Iceland,ISL,1907,,,84542,
Iceland,ISL,1908,,,85562,
Iceland,ISL,1909,,,86571,
Iceland,ISL,1910,,,87569,
Iceland,ISL,1911,,,88556,
Iceland,ISL,1912,,,89530,
Iceland,ISL,1913,,,90493,
Iceland,ISL,1914,,,91465,
Iceland,ISL,1915,,,92449,
Iceland,ISL,1916,,,93442,
Iceland,ISL,1917,,,94447,
Iceland,ISL,1918,,,95469,
Iceland,ISL,1919,,,96499,
Iceland,ISL,1920,,,97539,
Iceland,ISL,1921,,,98587,
Iceland,ISL,1922,,,99643,
Iceland,ISL,1923,,,100709,
Iceland,ISL,1924,,,101786,
Iceland,ISL,1925,,,102875,
Iceland,ISL,1926,,,103975,
Iceland,ISL,1927,,,105087,
Iceland,ISL,1928,,,106211,
Iceland,ISL,1929,,,107343,
Iceland,ISL,1930,,,108482,
Iceland,ISL,1931,,,109629,
Iceland,ISL,1932,,,110785,
Iceland,ISL,1933,,,111948,
Iceland,ISL,1934,,,113123,
Iceland,ISL,1935,,,114311,
Iceland,ISL,1936,,,115511,
Iceland,ISL,1937,,,116724,
Iceland,ISL,1938,,,117949,
Iceland,ISL,1939,,,119339,
Iceland,ISL,1940,,,120898,
Iceland,ISL,1941,,,122631,
Iceland,ISL,1942,,,124541,
Iceland,ISL,1943,,,126633,
Iceland,ISL,1944,,,128761,
Iceland,ISL,1945,,,130924,
Iceland,ISL,1946,,,133124,
Iceland,ISL,1947,,,135361,
Iceland,ISL,1948,,,137635,
Iceland,ISL,1949,,,140065,
Iceland,ISL,1950,,,142657,
Iceland,ISL,1951,,,144942,
Iceland,ISL,1952,,,147713,
Iceland,ISL,1953,,,150813,
Iceland,ISL,1954,,,154163,
Iceland,ISL,1955,,,157641,
Iceland,ISL,1956,,,161198,
Iceland,ISL,1957,,,164786,
Iceland,ISL,1958,,,168396,
Iceland,ISL,1959,,,171992,
Iceland,ISL,1960,18.79356691,,175584,
Iceland,ISL,1961,18.7936,,179183,
Iceland,ISL,1962,18.7936,,182711,
Iceland,ISL,1963,18.7936,,186130,
Iceland,ISL,1964,18.7936,,189345,
Iceland,ISL,1965,23.58966893,,192315,
Iceland,ISL,1966,23.5897,,194991,
Iceland,ISL,1967,23.5897,,197405,
Iceland,ISL,1968,23.5897,,199669,
Iceland,ISL,1969,23.5897,,201971,
Iceland,ISL,1970,28.17303083,,204423,
Iceland,ISL,1971,28.173,,207095,
Iceland,ISL,1972,28.173,,209928,
Iceland,ISL,1973,28.173,,212803,
Iceland,ISL,1974,28.173,,215568,
Iceland,ISL,1975,34.6219104,,218079,
Iceland,ISL,1976,33.54653617,,220276,
Iceland,ISL,1977,33.65337029,,222267,
Iceland,ISL,1978,34.66428731,,224146,
Iceland,ISL,1979,35.69169803,,226104,
Iceland,ISL,1980,37.16650165,,228256,
Iceland,ISL,1981,38.09307044,,230665,
Iceland,ISL,1982,39.09649375,,233273,
Iceland,ISL,1983,39.80060927,,236021,
Iceland,ISL,1984,40.72099762,,238818,
Iceland,ISL,1985,42.49364605,,241587,
Iceland,ISL,1986,46.26019621,,244335,
Iceland,ISL,1987,47.50785247,,247057,
Iceland,ISL,1988,48.70753856,,249755,
Iceland,ISL,1989,49.57589348,,252424,
Iceland,ISL,1990,51.15686374,,255044,
Iceland,ISL,1991,52.61893302,,257616,
Iceland,ISL,1992,53.82681596,,260154,
Iceland,ISL,1993,54.67112878,,262650,
Iceland,ISL,1994,55.94445157,,265140,
Iceland,ISL,1995,55.55264938,33666.21153,267627,
Iceland,ISL,1996,58.04441977,35014.23134,270144,
Iceland,ISL,1997,60.64706335,36732.93556,272709,
Iceland,ISL,1998,63.0859148,39017.43768,275294,
Iceland,ISL,1999,66.56817936,40103.86599,277868,
Iceland,ISL,2000,70.01123255,41530.51732,280439,
Iceland,ISL,2001,69.46735146,42626.92307,282910,
Iceland,ISL,2002,65.88850064,42484.51611,285329,
Iceland,ISL,2003,66.86947825,43095.35686,287955,
Iceland,ISL,2004,65.43297241,46051.74389,291102,
Iceland,ISL,2005,65.71722055,48104.65181,294976,
Iceland,ISL,2006,62.91705592,49956.84865,299727,
Iceland,ISL,2007,61.1659234,52827.01012,305181,
Iceland,ISL,2008,64.17859073,52999.43754,310855,
Iceland,ISL,2009,60.16699255,48770.95034,316057,
Iceland,ISL,2010,60.44242152,47457.62292,320342,
Iceland,ISL,2011,59.08295566,48186.16729,323471,
Iceland,ISL,2012,55.27495609,48440.25508,325642,
Iceland,ISL,2013,51.35381296,50168.68853,327194,
Iceland,ISL,2014,52.20271825,50450.74161,328592,
Iceland,ISL,2015,50.91674918,52142.93281,330237,Europe
Iceland,ISL,2016,49.53733527,54665.76392,332209,
Iceland,ISL,2017,43.72489855,55638.49206,334395,
Iceland,ISL,2018,40.60223395,56722.11937,336712,
Iceland,ISL,2019,37.03702611,56913.95685,339037,
Iceland,ISL,2020,,52279.72885,341250,
Iceland,ISL,2021,,,343360,
IDA & IBRD total,,1975,0.998192595,,,
IDA & IBRD total,,1976,1.065390424,,,
IDA & IBRD total,,1977,1.160880144,,,
IDA & IBRD total,,1978,1.249716669,,,
IDA & IBRD total,,1979,1.350423073,,,
IDA & IBRD total,,1980,1.444641632,,,
IDA & IBRD total,,1981,1.503637355,,,
IDA & IBRD total,,1982,1.555194822,,,
IDA & IBRD total,,1983,1.636943056,,,
IDA & IBRD total,,1984,1.730561637,,,
IDA & IBRD total,,1985,1.834368206,,,
IDA & IBRD total,,1986,1.939481753,,,
IDA & IBRD total,,1987,2.045986661,,,
IDA & IBRD total,,1988,2.185435219,,,
IDA & IBRD total,,1989,2.323521772,,,
IDA & IBRD total,,1990,2.484261811,4536.209628,,
IDA & IBRD total,,1991,2.67811001,4479.489895,,
IDA & IBRD total,,1992,2.917083742,4427.087478,,
IDA & IBRD total,,1993,3.236920484,4454.689452,,
IDA & IBRD total,,1994,3.678191982,4473.880364,,
IDA & IBRD total,,1995,4.201602874,4561.313036,,
IDA & IBRD total,,1996,4.787770994,4716.183684,,
IDA & IBRD total,,1997,5.425336835,4855.87115,,
IDA & IBRD total,,1998,6.074827199,4878.358669,,
IDA & IBRD total,,1999,6.859613474,4985.405953,,
IDA & IBRD total,,2000,7.9345849,5190.058158,,
IDA & IBRD total,,2001,8.977772301,5302.177352,,
IDA & IBRD total,,2002,9.821659984,5464.481281,,
IDA & IBRD total,,2003,10.83498432,5705.404591,,
IDA & IBRD total,,2004,12.13781387,6048.769678,,
IDA & IBRD total,,2005,13.03653582,6376.316088,,
IDA & IBRD total,,2006,13.20389279,6781.156233,,
IDA & IBRD total,,2007,13.23166077,7246.49031,,
IDA & IBRD total,,2008,12.97475243,7539.871508,,
IDA & IBRD total,,2009,12.4026443,7626.369298,,
IDA & IBRD total,,2010,11.90687668,8075.672067,,
IDA & IBRD total,,2011,11.44146392,8438.740928,,
IDA & IBRD total,,2012,11.08432646,8755.342698,,
IDA & IBRD total,,2013,10.48951247,9086.532217,,
IDA & IBRD total,,2014,9.835410455,9393.801171,,
IDA & IBRD total,,2015,9.059028927,9672.452216,,
IDA & IBRD total,,2016,8.446194954,9991.434914,,
IDA & IBRD total,,2017,8.145990461,10367.17032,,
IDA & IBRD total,,2018,7.941236706,10724.13013,,
IDA & IBRD total,,2019,7.763498401,10996.81183,,
IDA & IBRD total,,2020,,10631.75642,,
IDA blend,,1960,0.157232859,,,
IDA blend,,1961,0.157512656,,,
IDA blend,,1962,0.158181215,,,
IDA blend,,1963,0.158832229,,,
IDA blend,,1964,0.1594546,,,
IDA blend,,1966,0.191172421,,,
IDA blend,,1967,0.191734245,,,
IDA blend,,1968,0.192275119,,,
IDA blend,,1969,0.19281322,,,
IDA blend,,1971,0.227867118,,,
IDA blend,,1972,0.228423163,,,
IDA blend,,1973,0.228928911,,,
IDA blend,,1974,0.229316217,,,
IDA blend,,1981,0.666312058,,,
IDA blend,,1982,0.680700989,,,
IDA blend,,1983,0.730053945,,,
IDA blend,,1984,0.775798421,,,
IDA blend,,1985,0.806184672,,,
IDA blend,,1986,0.855637197,,,
IDA blend,,1987,0.905960469,,,
IDA blend,,1988,0.95280686,,,
IDA blend,,1989,1.056001413,,,
IDA blend,,1990,1.090583098,3164.223928,,
IDA blend,,1991,1.192583596,3148.271032,,
IDA blend,,1992,1.251225489,3165.413244,,
IDA blend,,1993,1.335968577,3079.219733,,
IDA blend,,1994,1.42395067,3037.808066,,
IDA blend,,1995,1.51281942,3032.951791,,
IDA blend,,1996,1.566881648,3092.977516,,
IDA blend,,1997,1.602885013,3072.820241,,
IDA blend,,1998,1.625213992,3078.020727,,
IDA blend,,1999,1.681913518,3073.574339,,
IDA blend,,2000,1.740004242,3111.306243,,
IDA blend,,2001,1.781412331,3167.826946,,
IDA blend,,2002,1.89682802,3288.886257,,
IDA blend,,2003,2.005372969,3377.011939,,
IDA blend,,2004,2.115272089,3546.049567,,
IDA blend,,2005,2.305303696,3671.818431,,
IDA blend,,2006,2.388384382,3794.192971,,
IDA blend,,2007,2.257489168,3914.839779,,
IDA blend,,2008,2.118907884,3965.400495,,
IDA blend,,2009,2.557434827,4082.167765,,
IDA blend,,2010,2.360301867,4205.456968,,
IDA blend,,2011,2.169748262,4293.104176,,
IDA blend,,2012,2.085004636,4382.154731,,
IDA blend,,2013,2.132027226,4519.422926,,
IDA blend,,2014,1.927918256,4667.687581,,
IDA blend,,2015,1.643696029,4744.855077,,
IDA blend,,2016,1.622860641,4746.335228,,
IDA blend,,2017,1.521606092,4792.809445,,
IDA blend,,2018,1.469416494,4874.585321,,
IDA blend,,2019,1.354101782,4872.311743,,
IDA blend,,2020,,4730.228466,,
IDA only,,1970,0.159594511,,,
